id,subject,number,answer,student_id
44680,언어,39,5,352
44681,언어,40,1,352
44682,언어,1,5,466
44683,언어,2,1,466
44684,언어,3,5,466
44685,언어,4,4,466
44686,언어,5,1,466
44687,언어,6,4,466
44688,언어,7,3,466
44689,언어,8,5,466
44690,언어,9,1,466
44691,언어,10,2,466
44692,언어,11,4,466
44693,언어,12,5,466
44694,언어,13,3,466
44695,언어,14,5,466
44696,언어,15,2,466
44697,언어,16,5,466
44698,언어,17,4,466
44699,언어,18,1,466
44700,언어,19,4,466
44701,언어,20,1,466
44702,언어,21,4,466
44703,언어,22,3,466
44704,언어,23,4,466
44705,언어,24,2,466
44706,언어,25,3,466
44707,언어,26,2,466
44708,언어,27,3,466
44709,언어,28,2,466
44710,언어,29,2,466
44711,언어,30,2,466
44712,언어,31,4,466
44713,언어,32,3,466
44714,언어,33,1,466
44715,언어,34,3,466
44716,언어,35,1,466
44717,언어,36,3,466
44718,언어,37,4,466
44719,언어,38,5,466
44720,언어,39,3,466
44721,언어,40,3,466
44722,언어,1,5,467
44723,언어,2,1,467
44724,언어,3,5,467
44725,언어,4,4,467
44726,언어,5,1,467
44727,언어,6,4,467
44728,언어,7,3,467
44729,언어,8,5,467
44730,언어,9,1,467
44731,언어,10,2,467
44732,언어,11,4,467
44733,언어,12,5,467
44734,언어,13,2,467
44735,언어,14,4,467
44736,언어,15,2,467
44737,언어,16,5,467
44738,언어,17,4,467
44739,언어,18,3,467
44740,언어,19,4,467
44741,언어,20,4,467
44742,언어,21,4,467
44743,언어,22,3,467
44744,언어,23,4,467
44745,언어,24,2,467
44746,언어,25,2,467
44747,언어,26,1,467
44748,언어,27,3,467
44749,언어,28,2,467
44750,언어,29,2,467
44751,언어,30,2,467
44752,언어,31,4,467
44753,언어,32,1,467
44754,언어,33,3,467
44755,언어,34,4,467
44756,언어,35,1,467
44757,언어,36,3,467
44758,언어,37,4,467
44759,언어,38,3,467
44760,언어,39,5,467
44761,언어,40,1,467
44762,자료,1,2,457
44763,자료,2,3,457
44764,자료,3,3,457
44765,자료,4,1,457
44766,자료,5,1,457
44767,자료,6,4,457
44768,자료,7,1,457
44769,자료,8,5,457
44770,자료,9,1,457
44771,자료,10,2,457
44772,자료,11,4,457
44773,자료,12,2,457
44774,자료,13,5,457
44775,자료,14,2,457
44776,자료,15,4,457
44777,자료,16,3,457
44778,자료,17,3,457
44779,자료,18,5,457
44780,자료,19,2,457
44781,자료,20,4,457
44782,자료,21,2,457
44783,자료,22,1,457
44784,자료,23,1,457
44785,자료,24,3,457
44786,자료,25,5,457
44787,자료,26,3,457
44788,자료,27,4,457
44789,자료,28,5,457
44790,자료,29,5,457
44791,자료,30,5,457
44792,자료,31,3,457
44793,자료,32,1,457
44794,자료,33,1,457
44795,자료,34,3,457
44796,자료,35,4,457
44797,자료,36,4,457
44798,자료,37,4,457
44799,자료,38,4,457
44800,자료,39,4,457
44801,자료,40,4,457
44802,자료,1,2,436
44803,자료,2,3,436
44804,자료,3,3,436
44805,자료,4,1,436
44806,자료,5,5,436
44807,자료,6,4,436
44808,자료,7,5,436
44809,자료,8,5,436
44810,자료,9,1,436
44811,자료,10,2,436
44812,자료,11,4,436
44813,자료,12,2,436
44814,자료,13,5,436
44815,자료,14,2,436
44816,자료,15,3,436
44817,자료,16,5,436
44818,자료,17,3,436
44819,자료,18,5,436
44820,자료,19,2,436
44821,자료,20,4,436
44822,자료,21,1,436
44823,자료,22,3,436
44824,자료,23,1,436
44825,자료,24,3,436
44826,자료,25,4,436
44827,자료,26,3,436
44828,자료,27,4,436
44829,자료,28,5,436
44830,자료,29,2,436
44831,자료,30,5,436
44832,자료,31,4,436
44833,자료,32,3,436
44834,자료,33,2,436
44835,자료,34,1,436
44836,자료,35,3,436
44837,자료,36,4,436
44838,자료,37,1,436
44839,자료,38,5,436
44840,자료,39,1,436
44841,자료,40,5,436
44842,자료,1,2,465
44843,자료,2,3,465
44844,자료,3,3,465
44845,자료,4,1,465
44846,자료,5,1,465
44847,자료,6,4,465
44848,자료,7,5,465
44849,자료,8,5,465
44850,자료,9,1,465
44851,자료,10,2,465
44852,자료,11,4,465
44853,자료,12,2,465
44854,자료,13,5,465
44855,자료,14,2,465
44856,자료,15,4,465
44857,자료,16,3,465
44858,자료,17,3,465
44859,자료,18,5,465
44860,자료,19,2,465
44861,자료,20,4,465
44862,자료,21,1,465
44863,자료,22,3,465
44864,자료,23,1,465
44865,자료,24,3,465
44866,자료,25,2,465
44867,자료,26,3,465
44868,자료,27,4,465
44869,자료,28,5,465
44870,자료,29,2,465
44871,자료,30,2,465
44872,자료,31,3,465
44873,자료,32,4,465
44874,자료,33,1,465
44875,자료,34,1,465
44876,자료,35,4,465
44877,자료,36,3,465
44878,자료,37,5,465
44879,자료,38,5,465
44880,자료,39,3,465
44881,자료,40,1,465
44882,자료,1,2,461
44883,자료,2,3,461
44884,자료,3,2,461
44885,자료,4,1,461
44886,자료,5,1,461
44887,자료,6,5,461
44888,자료,7,5,461
44889,자료,8,5,461
44890,자료,9,1,461
44891,자료,10,2,461
44892,자료,11,4,461
44893,자료,12,2,461
44894,자료,13,5,461
44895,자료,14,2,461
44896,자료,15,4,461
44897,자료,16,4,461
44898,자료,17,3,461
44899,자료,18,4,461
44900,자료,19,2,461
44901,자료,20,4,461
44902,자료,21,1,461
44903,자료,22,3,461
44904,자료,23,1,461
44905,자료,24,3,461
44906,자료,25,2,461
44907,자료,26,3,461
44908,자료,27,4,461
44909,자료,28,5,461
44910,자료,29,2,461
44911,자료,30,5,461
44912,자료,31,4,461
44913,자료,32,5,461
44914,자료,33,1,461
44915,자료,34,1,461
44916,자료,35,3,461
44917,자료,36,5,461
44918,자료,37,2,461
44919,자료,38,4,461
44920,자료,39,3,461
44921,자료,40,3,461
44922,상황,1,1,447
44923,상황,2,5,447
44924,상황,3,5,447
44925,상황,4,5,447
44926,상황,5,2,447
44927,상황,6,4,447
44928,상황,7,2,447
44929,상황,8,4,447
44930,상황,9,3,447
44931,상황,10,4,447
44932,상황,11,3,447
44933,상황,12,2,447
44934,상황,13,5,447
44935,상황,14,3,447
44936,상황,15,3,447
44937,상황,16,4,447
44938,상황,17,1,447
44939,상황,18,2,447
44940,상황,19,2,447
44941,상황,20,3,447
44942,상황,21,3,447
44943,상황,22,1,447
44944,상황,23,5,447
44945,상황,24,5,447
44946,상황,25,1,447
44947,상황,26,4,447
44948,상황,27,2,447
44949,상황,28,4,447
44950,상황,29,2,447
44951,상황,30,5,447
44952,상황,31,2,447
44953,상황,32,3,447
44954,상황,33,3,447
44955,상황,34,5,447
44956,상황,35,1,447
44957,상황,36,2,447
44958,상황,37,5,447
44959,상황,38,2,447
44960,상황,39,5,447
44961,상황,40,2,447
44962,자료,1,2,352
44963,자료,2,3,352
44964,자료,3,5,352
44965,자료,4,5,352
44966,자료,5,1,352
44967,자료,6,4,352
44968,자료,7,2,352
44969,자료,8,5,352
44970,자료,9,1,352
44971,자료,10,2,352
44972,자료,11,4,352
44973,자료,12,2,352
44974,자료,13,1,352
44975,자료,14,2,352
44976,자료,15,4,352
44977,자료,16,4,352
44978,자료,17,3,352
44979,자료,18,5,352
44980,자료,19,2,352
44981,자료,20,4,352
44982,자료,21,1,352
44983,자료,22,3,352
44984,자료,23,1,352
44985,자료,24,3,352
44986,자료,25,5,352
44987,자료,26,3,352
44988,자료,27,4,352
44989,자료,28,5,352
44990,자료,29,5,352
44991,자료,30,5,352
44992,자료,31,4,352
44993,자료,32,4,352
44994,자료,33,1,352
44995,자료,34,4,352
44996,자료,35,4,352
44997,자료,36,4,352
44998,자료,37,2,352
44999,자료,38,1,352
45000,자료,39,2,352
45001,자료,40,3,352
45002,자료,1,5,466
45003,자료,2,2,466
45004,자료,3,3,466
45005,자료,4,1,466
45006,자료,5,1,466
45007,자료,6,4,466
45008,자료,7,2,466
45009,자료,8,5,466
45010,자료,9,1,466
45011,자료,10,3,466
45012,자료,11,4,466
45013,자료,12,2,466
45014,자료,13,5,466
45015,자료,14,5,466
45016,자료,15,4,466
45017,자료,16,4,466
45018,자료,17,3,466
45019,자료,18,5,466
45020,자료,19,2,466
45021,자료,20,2,466
45022,자료,21,1,466
45023,자료,22,3,466
45024,자료,23,1,466
45025,자료,24,3,466
45026,자료,25,5,466
45027,자료,26,3,466
45028,자료,27,4,466
45029,자료,28,5,466
45030,자료,29,2,466
45031,자료,30,1,466
45032,자료,31,3,466
45033,자료,32,2,466
45034,자료,33,1,466
45035,자료,34,1,466
45036,자료,35,3,466
45037,자료,36,5,466
45038,자료,37,3,466
45039,자료,38,1,466
45040,자료,39,3,466
45041,자료,40,2,466
45042,상황,1,1,459
45043,상황,2,5,459
45044,상황,3,5,459
45045,상황,4,5,459
45046,상황,5,3,459
45047,상황,6,4,459
45048,상황,7,2,459
45049,상황,8,4,459
45050,상황,9,4,459
45051,상황,10,4,459
45052,상황,11,2,459
45053,상황,12,1,459
45054,상황,13,3,459
45055,상황,14,3,459
45056,상황,15,4,459
45057,상황,16,3,459
45058,상황,17,1,459
45059,상황,18,3,459
45060,상황,19,1,459
45061,상황,20,3,459
45062,상황,21,3,459
45063,상황,22,1,459
45064,상황,23,5,459
45065,상황,24,5,459
45066,상황,25,1,459
45067,상황,26,4,459
45068,상황,27,2,459
45069,상황,28,4,459
45070,상황,29,2,459
45071,상황,30,3,459
45072,상황,31,2,459
45073,상황,32,3,459
45074,상황,33,3,459
45075,상황,34,4,459
45076,상황,35,1,459
45077,상황,36,4,459
45078,상황,37,5,459
45079,상황,38,2,459
45080,상황,39,5,459
45081,상황,40,2,459
45082,언어,1,5,468
45083,언어,2,1,468
45084,언어,3,5,468
45085,언어,4,4,468
45086,언어,5,1,468
45087,언어,6,4,468
45088,언어,7,3,468
45089,언어,8,5,468
45090,언어,9,1,468
45091,언어,10,2,468
45092,언어,11,1,468
45093,언어,12,5,468
45094,언어,13,2,468
45095,언어,14,4,468
45096,언어,15,2,468
45097,언어,16,5,468
45098,언어,17,4,468
45099,언어,18,3,468
45100,언어,19,4,468
45101,언어,20,3,468
45102,언어,21,4,468
45103,언어,22,3,468
45104,언어,23,4,468
45105,언어,24,2,468
45106,언어,25,2,468
45107,언어,26,1,468
45108,언어,27,3,468
45109,언어,28,2,468
45110,언어,29,2,468
45111,언어,30,2,468
45112,언어,31,4,468
45113,언어,32,3,468
45114,언어,33,3,468
45115,언어,34,4,468
45116,언어,35,1,468
45117,언어,36,3,468
45118,언어,37,5,468
45119,언어,38,1,468
45120,언어,39,5,468
45121,언어,40,1,468
45122,헌법,1,4,469
45123,헌법,2,3,469
45124,헌법,3,1,469
45125,헌법,4,4,469
45126,헌법,5,4,469
45127,헌법,6,2,469
45128,헌법,7,1,469
45129,헌법,8,1,469
45130,헌법,9,2,469
45131,헌법,10,1,469
45132,헌법,11,2,469
45133,헌법,12,2,469
45134,헌법,13,3,469
45135,헌법,14,1,469
45136,헌법,15,4,469
45137,헌법,16,2,469
45138,헌법,17,4,469
45139,헌법,18,1,469
45140,헌법,19,1,469
45141,헌법,20,2,469
45142,헌법,21,3,469
45143,헌법,22,2,469
45144,헌법,23,4,469
45145,헌법,24,1,469
45146,헌법,25,1,469
45147,상황,1,1,451
45148,상황,2,5,451
45149,상황,3,5,451
45150,상황,4,5,451
45151,상황,5,3,451
45152,상황,6,4,451
45153,상황,7,2,451
45154,상황,8,4,451
45155,상황,9,4,451
45156,상황,10,4,451
45157,상황,11,2,451
45158,상황,12,4,451
45159,상황,13,5,451
45160,상황,14,3,451
45161,상황,15,2,451
45162,상황,16,3,451
45163,상황,17,1,451
45164,상황,18,2,451
45165,상황,19,2,451
45166,상황,20,3,451
45167,상황,21,3,451
45168,상황,22,1,451
45169,상황,23,5,451
45170,상황,24,5,451
45171,상황,25,1,451
45172,상황,26,4,451
45173,상황,27,2,451
45174,상황,28,4,451
45175,상황,29,2,451
45176,상황,30,3,451
45177,상황,31,2,451
45178,상황,32,2,451
45179,상황,33,5,451
45180,상황,34,2,451
45181,상황,35,1,451
45182,상황,36,4,451
45183,상황,37,5,451
45184,상황,38,2,451
45185,상황,39,5,451
45186,상황,40,2,451
45187,상황,1,1,457
45188,상황,2,5,457
45189,상황,3,5,457
45190,상황,4,5,457
45191,상황,5,2,457
45192,상황,6,4,457
45193,상황,7,2,457
45194,상황,8,4,457
45195,상황,9,4,457
45196,상황,10,4,457
45197,상황,11,4,457
45198,상황,12,5,457
45199,상황,13,3,457
45200,상황,14,3,457
45201,상황,15,3,457
45202,상황,16,3,457
45203,상황,17,1,457
45204,상황,18,4,457
45205,상황,19,2,457
45206,상황,20,3,457
45207,상황,21,3,457
45208,상황,22,1,457
45209,상황,23,5,457
45210,상황,24,5,457
45211,상황,25,1,457
45212,상황,26,4,457
45213,상황,27,2,457
45214,상황,28,4,457
45215,상황,29,2,457
45216,상황,30,3,457
45217,상황,31,2,457
45218,상황,32,3,457
45219,상황,33,4,457
45220,상황,34,3,457
45221,상황,35,1,457
45222,상황,36,3,457
45223,상황,37,5,457
45224,상황,38,2,457
45225,상황,39,5,457
45226,상황,40,3,457
45227,헌법,1,4,470
45228,헌법,2,3,470
45229,헌법,3,2,470
45230,헌법,4,4,470
45231,헌법,5,4,470
45232,헌법,6,1,470
45233,헌법,7,1,470
45234,헌법,8,1,470
45235,헌법,9,2,470
45236,헌법,10,3,470
45237,헌법,11,2,470
45238,헌법,12,2,470
45239,헌법,13,3,470
45240,헌법,14,1,470
45241,헌법,15,3,470
45242,헌법,16,3,470
45243,헌법,17,4,470
45244,헌법,18,1,470
45245,헌법,19,1,470
45246,헌법,20,2,470
45247,헌법,21,3,470
45248,헌법,22,3,470
45249,헌법,23,1,470
45250,헌법,24,1,470
45251,헌법,25,1,470
45252,상황,1,1,466
45253,상황,2,5,466
45254,상황,3,5,466
45255,상황,4,5,466
45256,상황,5,1,466
45257,상황,6,4,466
45258,상황,7,5,466
45259,상황,8,4,466
45260,상황,9,4,466
45261,상황,10,3,466
45262,상황,11,3,466
45263,상황,12,2,466
45264,상황,13,5,466
45265,상황,14,3,466
45266,상황,15,3,466
45267,상황,16,3,466
45268,상황,17,1,466
45269,상황,18,2,466
45270,상황,19,3,466
45271,상황,20,3,466
45272,상황,21,3,466
45273,상황,22,1,466
45274,상황,23,5,466
45275,상황,24,5,466
45276,상황,25,1,466
45277,상황,26,4,466
45278,상황,27,2,466
45279,상황,28,4,466
45280,상황,29,3,466
45281,상황,30,3,466
45282,상황,31,3,466
45283,상황,32,3,466
45284,상황,33,4,466
45285,상황,34,3,466
45286,상황,35,1,466
45287,상황,36,3,466
45288,상황,37,5,466
45289,상황,38,2,466
45290,상황,39,3,466
45291,상황,40,2,466
45292,헌법,1,4,472
45293,헌법,2,3,472
45294,헌법,3,2,472
45295,헌법,4,4,472
45296,헌법,5,4,472
45297,헌법,6,3,472
45298,헌법,7,1,472
45299,헌법,8,1,472
45300,헌법,9,2,472
45301,헌법,10,3,472
45302,헌법,11,2,472
45303,헌법,12,2,472
45304,헌법,13,3,472
45305,헌법,14,1,472
45306,헌법,15,3,472
45307,헌법,16,3,472
45308,헌법,17,4,472
45309,헌법,18,2,472
45310,헌법,19,4,472
45311,헌법,20,2,472
45312,헌법,21,3,472
45313,헌법,22,3,472
45314,헌법,23,2,472
45315,헌법,24,1,472
45316,헌법,25,1,472
45317,헌법,1,4,471
45318,헌법,2,3,471
45319,헌법,3,2,471
45320,헌법,4,4,471
45321,헌법,5,4,471
45322,헌법,6,2,471
45323,헌법,7,2,471
45324,헌법,8,1,471
45325,헌법,9,2,471
45326,헌법,10,3,471
45327,헌법,11,2,471
45328,헌법,12,2,471
45329,헌법,13,3,471
45330,헌법,14,1,471
45331,헌법,15,3,471
45332,헌법,16,3,471
45333,헌법,17,4,471
45334,헌법,18,1,471
45335,헌법,19,4,471
45336,헌법,20,2,471
45337,헌법,21,3,471
45338,헌법,22,3,471
45339,헌법,23,2,471
45340,헌법,24,1,471
45341,헌법,25,1,471
45342,상황,1,1,352
45343,상황,2,5,352
45344,상황,3,5,352
45345,상황,4,5,352
45346,상황,5,3,352
45347,상황,6,4,352
45348,상황,7,2,352
45349,상황,8,2,352
45350,상황,9,4,352
45351,상황,10,4,352
45352,상황,11,4,352
45353,상황,12,2,352
45354,상황,13,1,352
45355,상황,14,3,352
45356,상황,15,1,352
45357,상황,16,3,352
45358,상황,17,1,352
45359,상황,18,4,352
45360,상황,19,2,352
45361,상황,20,3,352
45362,상황,21,3,352
45363,상황,22,1,352
45364,상황,23,5,352
45365,상황,24,3,352
45366,상황,25,1,352
45367,상황,26,3,352
45368,상황,27,2,352
45369,상황,28,4,352
45370,상황,29,2,352
45371,상황,30,3,352
45372,상황,31,2,352
45373,상황,32,3,352
45374,상황,33,5,352
45375,상황,34,3,352
45376,상황,35,1,352
45377,상황,36,2,352
45378,상황,37,5,352
45379,상황,38,2,352
45380,상황,39,5,352
45381,상황,40,2,352
45382,헌법,1,4,473
45383,헌법,2,3,473
45384,헌법,3,2,473
45385,헌법,4,4,473
45386,헌법,5,4,473
45387,헌법,6,1,473
45388,헌법,7,1,473
45389,헌법,8,1,473
45390,헌법,9,2,473
45391,헌법,10,3,473
45392,헌법,11,2,473
45393,헌법,12,2,473
45394,헌법,13,3,473
45395,헌법,14,1,473
45396,헌법,15,3,473
45397,헌법,16,3,473
45398,헌법,17,4,473
45399,헌법,18,1,473
45400,헌법,19,4,473
45401,헌법,20,2,473
45402,헌법,21,3,473
45403,헌법,22,3,473
45404,헌법,23,2,473
45405,헌법,24,1,473
45406,헌법,25,1,473
45407,언어,1,5,469
45408,언어,2,1,469
45409,언어,3,5,469
45410,언어,4,4,469
45411,언어,5,1,469
45412,언어,6,4,469
45413,언어,7,3,469
45414,언어,8,5,469
45415,언어,9,1,469
45416,언어,10,2,469
45417,언어,11,4,469
45418,언어,12,5,469
45419,언어,13,3,469
45420,언어,14,1,469
45421,언어,15,2,469
45422,언어,16,5,469
45423,언어,17,4,469
45424,언어,18,5,469
45425,언어,19,4,469
45426,언어,20,3,469
45427,언어,21,4,469
45428,언어,22,3,469
45429,언어,23,4,469
45430,언어,24,2,469
45431,언어,25,2,469
45432,언어,26,1,469
45433,언어,27,3,469
45434,언어,28,5,469
45435,언어,29,2,469
45436,언어,30,2,469
45437,언어,31,4,469
45438,언어,32,1,469
45439,언어,33,3,469
45440,언어,34,3,469
45441,언어,35,1,469
45442,언어,36,3,469
45443,언어,37,5,469
45444,언어,38,2,469
45445,언어,39,3,469
45446,언어,40,2,469
45447,상황,1,1,460
45448,상황,2,5,460
45449,상황,3,5,460
45450,상황,4,5,460
45451,상황,5,3,460
45452,상황,6,5,460
45453,상황,7,5,460
45454,상황,8,5,460
45455,상황,9,5,460
45456,상황,10,5,460
45457,상황,11,3,460
45458,상황,12,3,460
45459,상황,13,5,460
45460,상황,14,2,460
45461,상황,15,2,460
45462,상황,16,4,460
45463,상황,17,1,460
45464,상황,18,4,460
45465,상황,19,2,460
45466,상황,20,4,460
45467,상황,21,4,460
45468,상황,22,1,460
45469,상황,23,5,460
45470,상황,24,5,460
45471,상황,25,1,460
45472,상황,26,4,460
45473,상황,27,2,460
45474,상황,28,3,460
45475,상황,29,4,460
45476,상황,30,3,460
45477,상황,31,2,460
45478,상황,32,3,460
45479,상황,33,4,460
45480,상황,34,3,460
45481,상황,35,1,460
45482,상황,36,5,460
45483,상황,37,5,460
45484,상황,38,2,460
45485,상황,39,5,460
45486,상황,40,2,460
45487,상황,1,1,465
45488,상황,2,5,465
45489,상황,3,5,465
45490,상황,4,5,465
45491,상황,5,3,465
45492,상황,6,4,465
45493,상황,7,2,465
45494,상황,8,4,465
45495,상황,9,4,465
45496,상황,10,4,465
45497,상황,11,3,465
45498,상황,12,3,465
45499,상황,13,5,465
45500,상황,14,3,465
45501,상황,15,1,465
45502,상황,16,5,465
45503,상황,17,1,465
45504,상황,18,4,465
45505,상황,19,2,465
45506,상황,20,3,465
45507,상황,21,3,465
45508,상황,22,1,465
45509,상황,23,5,465
45510,상황,24,5,465
45511,상황,25,1,465
45512,상황,26,4,465
45513,상황,27,4,465
45514,상황,28,4,465
45515,상황,29,2,465
45516,상황,30,3,465
45517,상황,31,2,465
45518,상황,32,3,465
45519,상황,33,4,465
45520,상황,34,5,465
45521,상황,35,1,465
45522,상황,36,2,465
45523,상황,37,3,465
45524,상황,38,3,465
45525,상황,39,5,465
45526,상황,40,2,465
45527,자료,1,2,462
45528,자료,2,3,462
45529,자료,3,3,462
45530,자료,4,1,462
45531,자료,5,1,462
45532,자료,6,4,462
45533,자료,7,5,462
45534,자료,8,5,462
45535,자료,9,1,462
45536,자료,10,2,462
45537,자료,11,4,462
45538,자료,12,2,462
45539,자료,13,5,462
45540,자료,14,2,462
45541,자료,15,4,462
45542,자료,16,4,462
45543,자료,17,2,462
45544,자료,18,5,462
45545,자료,19,2,462
45546,자료,20,2,462
45547,자료,21,1,462
45548,자료,22,3,462
45549,자료,23,1,462
45550,자료,24,3,462
45551,자료,25,5,462
45552,자료,26,3,462
45553,자료,27,1,462
45554,자료,28,5,462
45555,자료,29,2,462
45556,자료,30,5,462
45557,자료,31,4,462
45558,자료,32,4,462
45559,자료,33,1,462
45560,자료,34,1,462
45561,자료,35,3,462
45562,자료,36,4,462
45563,자료,37,4,462
45564,자료,38,5,462
45565,자료,39,3,462
45566,자료,40,1,462
45567,헌법,1,4,474
45568,헌법,2,3,474
45569,헌법,3,2,474
45570,헌법,4,4,474
45571,헌법,5,4,474
45572,헌법,6,1,474
45573,헌법,7,1,474
45574,헌법,8,1,474
45575,헌법,9,2,474
45576,헌법,10,3,474
45577,헌법,11,2,474
45578,헌법,12,2,474
45579,헌법,13,3,474
45580,헌법,14,1,474
45581,헌법,15,3,474
45582,헌법,16,3,474
45583,헌법,17,4,474
45584,헌법,18,1,474
45585,헌법,19,2,474
45586,헌법,20,2,474
45587,헌법,21,3,474
45588,헌법,22,3,474
45589,헌법,23,2,474
45590,헌법,24,1,474
45591,헌법,25,1,474
45592,자료,1,2,467
45593,자료,2,3,467
45594,자료,3,3,467
45595,자료,4,1,467
45596,자료,5,1,467
45597,자료,6,4,467
45598,자료,7,5,467
45599,자료,8,5,467
45600,자료,9,1,467
45601,자료,10,2,467
45602,자료,11,4,467
45603,자료,12,2,467
45604,자료,13,5,467
45605,자료,14,1,467
45606,자료,15,4,467
45607,자료,16,2,467
45608,자료,17,3,467
45609,자료,18,5,467
45610,자료,19,2,467
45611,자료,20,2,467
45612,자료,21,1,467
45613,자료,22,2,467
45614,자료,23,1,467
45615,자료,24,3,467
45616,자료,25,5,467
45617,자료,26,3,467
45618,자료,27,4,467
45619,자료,28,5,467
45620,자료,29,4,467
45621,자료,30,5,467
45622,자료,31,4,467
45623,자료,32,5,467
45624,자료,33,4,467
45625,자료,34,2,467
45626,자료,35,2,467
45627,자료,36,2,467
45628,자료,37,2,467
45629,자료,38,2,467
45630,자료,39,2,467
45631,자료,40,2,467
45632,언어,1,5,473
45633,언어,2,1,473
45634,언어,3,5,473
45635,언어,4,4,473
45636,언어,5,1,473
45637,언어,6,4,473
45638,언어,7,3,473
45639,언어,8,5,473
45640,언어,9,1,473
45641,언어,10,2,473
45642,언어,11,4,473
45643,언어,12,5,473
45644,언어,13,4,473
45645,언어,14,2,473
45646,언어,15,1,473
45647,언어,16,5,473
45648,언어,17,4,473
45649,언어,18,3,473
45650,언어,19,4,473
45651,언어,20,3,473
45652,언어,21,4,473
45653,언어,22,3,473
45654,언어,23,4,473
45655,언어,24,2,473
45656,언어,25,2,473
45657,언어,26,1,473
45658,언어,27,3,473
45659,언어,28,2,473
45660,언어,29,2,473
45661,언어,30,2,473
45662,언어,31,4,473
45663,언어,32,3,473
45664,언어,33,3,473
45665,언어,34,2,473
45666,언어,35,1,473
45667,언어,36,3,473
45668,언어,37,5,473
45669,언어,38,1,473
45670,언어,39,5,473
45671,언어,40,1,473
45672,자료,1,2,469
45673,자료,2,3,469
45674,자료,3,3,469
45675,자료,4,1,469
45676,자료,5,1,469
45677,자료,6,4,469
45678,자료,7,5,469
45679,자료,8,5,469
45680,자료,9,1,469
45681,자료,10,2,469
45682,자료,11,4,469
45683,자료,12,2,469
45684,자료,13,5,469
45685,자료,14,2,469
45686,자료,15,4,469
45687,자료,16,4,469
45688,자료,17,2,469
45689,자료,18,5,469
45690,자료,19,2,469
45691,자료,20,3,469
45692,자료,21,1,469
45693,자료,22,3,469
45694,자료,23,1,469
45695,자료,24,3,469
45696,자료,25,2,469
45697,자료,26,2,469
45698,자료,27,4,469
45699,자료,28,5,469
45700,자료,29,2,469
45701,자료,30,2,469
45702,자료,31,2,469
45703,자료,32,3,469
45704,자료,33,1,469
45705,자료,34,1,469
45706,자료,35,3,469
45707,자료,36,3,469
45708,자료,37,5,469
45709,자료,38,4,469
45710,자료,39,3,469
45711,자료,40,3,469
45712,언어,1,5,472
45713,언어,2,1,472
45714,언어,3,5,472
45715,언어,4,4,472
45716,언어,5,1,472
45717,언어,6,4,472
45718,언어,7,3,472
45719,언어,8,5,472
45720,언어,9,2,472
45721,언어,10,2,472
45722,언어,11,4,472
45723,언어,12,5,472
45724,언어,13,2,472
45725,언어,14,5,472
45726,언어,15,2,472
45727,언어,16,5,472
45728,언어,17,4,472
45729,언어,18,3,472
45730,언어,19,4,472
45731,언어,20,3,472
45732,언어,21,4,472
45733,언어,22,3,472
45734,언어,23,4,472
45735,언어,24,2,472
45736,언어,25,2,472
45737,언어,26,1,472
45738,언어,27,3,472
45739,언어,28,2,472
45740,언어,29,2,472
45741,언어,30,2,472
45742,언어,31,4,472
45743,언어,32,1,472
45744,언어,33,3,472
45745,언어,34,5,472
45746,언어,35,1,472
45747,언어,36,3,472
45748,언어,37,5,472
45749,언어,38,1,472
45750,언어,39,3,472
45751,언어,40,1,472
45752,상황,1,1,461
45753,상황,2,5,461
45754,상황,3,5,461
45755,상황,4,5,461
45756,상황,5,3,461
45757,상황,6,4,461
45758,상황,7,2,461
45759,상황,8,4,461
45760,상황,9,4,461
45761,상황,10,4,461
45762,상황,11,1,461
45763,상황,12,2,461
45764,상황,13,5,461
45765,상황,14,3,461
45766,상황,15,2,461
45767,상황,16,3,461
45768,상황,17,1,461
45769,상황,18,4,461
45770,상황,19,2,461
45771,상황,20,3,461
45772,상황,21,3,461
45773,상황,22,1,461
45774,상황,23,5,461
45775,상황,24,5,461
45776,상황,25,1,461
45777,상황,26,4,461
45778,상황,27,2,461
45779,상황,28,4,461
45780,상황,29,2,461
45781,상황,30,3,461
45782,상황,31,2,461
45783,상황,32,3,461
45784,상황,33,4,461
45785,상황,34,3,461
45786,상황,35,1,461
45787,상황,36,1,461
45788,상황,37,5,461
45789,상황,38,2,461
45790,상황,39,5,461
45791,상황,40,2,461
45792,자료,1,2,468
45793,자료,2,3,468
45794,자료,3,3,468
45795,자료,4,1,468
45796,자료,5,1,468
45797,자료,6,4,468
45798,자료,7,5,468
45799,자료,8,5,468
45800,자료,9,1,468
45801,자료,10,2,468
45802,자료,11,4,468
45803,자료,12,2,468
45804,자료,13,5,468
45805,자료,14,2,468
45806,자료,15,1,468
45807,자료,16,4,468
45808,자료,17,3,468
45809,자료,18,3,468
45810,자료,19,2,468
45811,자료,20,4,468
45812,자료,21,1,468
45813,자료,22,3,468
45814,자료,23,1,468
45815,자료,24,3,468
45816,자료,25,5,468
45817,자료,26,3,468
45818,자료,27,4,468
45819,자료,28,3,468
45820,자료,29,4,468
45821,자료,30,4,468
45822,자료,31,4,468
45823,자료,32,4,468
45824,자료,33,1,468
45825,자료,34,5,468
45826,자료,35,2,468
45827,자료,36,5,468
45828,자료,37,2,468
45829,자료,38,5,468
45830,자료,39,2,468
45831,자료,40,3,468
45832,자료,1,2,473
